"month","site","year","tmin"
"12","TT",1924,-21.3
"12","UU",1924,-23.3
"12","VV",1924,-22.2
"12","WW",1924,-21.4
"12","PP",1924,-28
"12","0N",1924,-20.8
"12","05",1925,-13
"12","06",1925,-13.4
"12","07",1925,-13.4
"12","08",1925,-13.6
"12","09",1925,-13.4
"12","10",1925,-13.6
"12","0A",1925,-13.7
"12","0B",1925,-13.8
"12","0C",1925,-11.8
"12","0D",1925,-13.6
"12","0E",1925,-11.7
"12","0F",1925,-13.7
"12","0G",1925,-14.6
"12","0H",1925,-13.6
"12","0L",1925,-7.5
"12","0Q",1925,-9.2
"12","0R",1925,-13
"12","0S",1925,-12.8
"12","0T",1925,-11
"12","0U",1925,-12.4
"12","0V",1925,-12.2
"12","0W",1925,-8.4
"12","0X",1925,-8.1
"12","0Y",1925,-9.3
"12","0Z",1925,-7.5
"12","BB",1925,-14.9
"12","CC",1925,-11.9
"12","DD",1925,-16
"12","EE",1925,-16.9
"12","FF",1925,-15.4
"12","GG",1925,-20.1
"12","HH",1925,-19.2
"12","II",1925,-18.6
"12","JJ",1925,-18.1
"12","KK",1925,-17.4
"12","MM",1925,-7.6
"12","NN",1925,-7.9
"12","QQ",1925,-18.9
"12","RR",1925,-16.3
"12","SS",1925,-15
"12","AA",1925,-14.8
"12","XX",1925,-16.1
"12","YY",1925,-19.3
"12","ZZ",1925,-15.2
"12","TT",1925,-7.4
"12","UU",1925,-9.3
"12","VV",1925,-8.2
"12","WW",1925,-7.6
"12","PP",1925,-20
"12","0N",1925,-7
"12","05",1926,-20.4
"12","06",1926,-20.3
"12","07",1926,-20.3
"12","08",1926,-20.5
"12","09",1926,-20.2
"12","10",1926,-20.6
"12","0A",1926,-20.7
"12","0B",1926,-20.9
"12","0C",1926,-18.9
"12","0D",1926,-20.5
"12","0E",1926,-18.7
"12","0F",1926,-20.7
"12","0G",1926,-21.6
"12","0H",1926,-20.6
"12","0L",1926,-14.5
"12","0Q",1926,-16.9
"12","0R",1926,-19.1
"12","0S",1926,-18.9
"12","0T",1926,-17.2
"12","0U",1926,-18.5
"12","0V",1926,-18.5
"12","0W",1926,-15.9
"12","0X",1926,-15.6
"12","0Y",1926,-16.2
"12","0Z",1926,-15.9
"12","BB",1926,-21.5
"12","CC",1926,-18.9
"12","DD",1926,-22.2
"12","EE",1926,-22.8
"12","FF",1926,-21.9
"12","GG",1926,-25.1
"12","HH",1926,-24.4
"12","II",1926,-23.9
"12","JJ",1926,-23.5
"12","KK",1926,-22.5
"12","MM",1926,-14.8
"12","NN",1926,-15.7
"12","QQ",1926,-24.1
"12","RR",1926,-21.6
"12","SS",1926,-20.6
"12","AA",1926,-21.6
"12","XX",1926,-22.6
"12","YY",1926,-25.3
"12","ZZ",1926,-21.9
"12","TT",1926,-15.8
"12","UU",1926,-17.7
"12","VV",1926,-16.6
"12","WW",1926,-15.8
"12","PP",1926,-25.1
"12","0N",1926,-15.4
"12","05",1927,-27.3
"12","06",1927,-27.4
"12","07",1927,-27.5
"12","08",1927,-27.7
"12","09",1927,-27.4
"12","10",1927,-27.6
"12","0A",1927,-27.7
"12","0B",1927,-28
"12","0C",1927,-26.4
"12","0D",1927,-28
"12","0E",1927,-26.2
"12","0F",1927,-27.7
"12","0G",1927,-28.6
"12","0H",1927,-27.7
"12","0L",1927,-22.5
"12","0Q",1927,-24.5
"12","0R",1927,-26.8
"12","0S",1927,-27
"12","0T",1927,-25.7
"12","0U",1927,-26.1
"12","0V",1927,-26.3
"12","0W",1927,-23.5
"12","0X",1927,-23.3
"12","0Y",1927,-24.2
"12","0Z",1927,-23.4
"12","BB",1927,-29
"12","CC",1927,-26.5
"12","DD",1927,-29.5
"12","EE",1927,-29.7
"12","FF",1927,-29.2
"12","GG",1927,-30.5
"12","HH",1927,-30.2
"12","II",1927,-29.8
"12","JJ",1927,-29.8
"12","KK",1927,-29.3
"12","MM",1927,-22.8
"12","NN",1927,-23.5
"12","QQ",1927,-30
"12","RR",1927,-28.8
"12","SS",1927,-27.8
"12","AA",1927,-28.4
"12","XX",1927,-28.8
"12","YY",1927,-31.5
"12","ZZ",1927,-28.5
"12","TT",1927,-23.3
"12","UU",1927,-25.4
"12","VV",1927,-24.2
"12","WW",1927,-23.5
"12","PP",1927,-30.4
"12","0N",1927,-22.8
"12","05",1928,-15.4
"12","06",1928,-14.4
"12","07",1928,-14.4
"12","08",1928,-14.6
"12","09",1928,-14.4
"12","10",1928,-14.7
"12","0A",1928,-14.8
"12","0B",1928,-14.9
"12","0C",1928,-14.5
"12","0D",1928,-16.1
"12","0E",1928,-14.3
"12","0F",1928,-14.8
"12","0G",1928,-15.6
"12","0H",1928,-14.8
"12","0L",1928,-12
"12","0Q",1928,-14.2
"12","0R",1928,-14.6
"12","0S",1928,-14.5
"12","0T",1928,-13.9
"12","0U",1928,-13.9
"12","0V",1928,-14.6
"12","0W",1928,-13.2
"12","0X",1928,-12.9
"12","0Y",1928,-13.3
"12","0Z",1928,-13
"12","BB",1928,-16.1
"12","CC",1928,-14.4
"12","DD",1928,-16.6
"12","EE",1928,-16.6
"12","FF",1928,-16.2
"12","GG",1928,-18.2
"12","HH",1928,-17.7
"12","II",1928,-17.1
"12","JJ",1928,-16.9
"12","KK",1928,-16.4
"12","MM",1928,-12.3
"12","NN",1928,-13.3
"12","QQ",1928,-17.4
"12","RR",1928,-15.9
"12","SS",1928,-15.1
"12","AA",1928,-15.6
"12","XX",1928,-16.1
"12","YY",1928,-18.5
"12","ZZ",1928,-15.7
"12","TT",1928,-12.8
"12","UU",1928,-15.3
"12","VV",1928,-14
"12","WW",1928,-13.2
"12","PP",1928,-18.1
"12","0N",1928,-12.5
"12","05",1929,-20.8
"12","06",1929,-20.6
"12","07",1929,-20.7
"12","08",1929,-20.8
"12","09",1929,-20.6
"12","10",1929,-20.9
"12","0A",1929,-21
"12","0B",1929,-21
"12","0C",1929,-19.8
"12","0D",1929,-21.1
"12","0E",1929,-19.5
"12","0F",1929,-21
"12","0G",1929,-22
"12","0H",1929,-21
"12","0L",1929,-16
"12","0Q",1929,-18.2
"12","0R",1929,-20.8
"12","0S",1929,-20.4
"12","0T",1929,-19.1
"12","0U",1929,-20.1
"12","0V",1929,-20.2
"12","0W",1929,-17.2
"12","0X",1929,-17
"12","0Y",1929,-17.7
"12","0Z",1929,-16.8
"12","BB",1929,-22.3
"12","CC",1929,-19.7
"12","DD",1929,-22.9
"12","EE",1929,-23.8
"12","FF",1929,-22.6
"12","GG",1929,-26
"12","HH",1929,-25.5
"12","II",1929,-25
"12","JJ",1929,-24.4
"12","KK",1929,-23.9
"12","MM",1929,-16.3
"12","NN",1929,-17
"12","QQ",1929,-25.2
"12","RR",1929,-23
"12","SS",1929,-21.8
"12","AA",1929,-22.1
"12","XX",1929,-22.9
"12","YY",1929,-25.8
"12","ZZ",1929,-22.4
"12","TT",1929,-16.4
"12","UU",1929,-18.1
"12","VV",1929,-17.1
"12","WW",1929,-16.2
"12","PP",1929,-26
"12","0N",1929,-16.4
"12","05",1930,-13.1
"12","06",1930,-12.6
"12","07",1930,-12.6
"12","08",1930,-12.8
"12","09",1930,-12.6
"12","10",1930,-12.8
"12","0A",1930,-12.9
"12","0B",1930,-13
"12","0C",1930,-10.8
"12","0D",1930,-13.3
"12","0E",1930,-10.6
"12","0F",1930,-12.9
"12","0G",1930,-13.7
"12","0H",1930,-12.9
"12","0L",1930,-5.4
"12","0Q",1930,-8.3
"12","0R",1930,-8.5
"12","0S",1930,-8.3
"12","0T",1930,-6.2
"12","0U",1930,-8
"12","0V",1930,-7.7
"12","0W",1930,-7.3
"12","0X",1930,-7
"12","0Y",1930,-6.6
"12","0Z",1930,-8.6
"12","BB",1930,-11.9
"12","CC",1930,-9.4
"12","DD",1930,-12.4
"12","EE",1930,-12.8
"12","FF",1930,-12.1
"12","GG",1930,-15.6
"12","HH",1930,-14.5
"12","II",1930,-14.4
"12","JJ",1930,-14.1
"12","KK",1930,-11.9
"12","MM",1930,-4.8
"12","NN",1930,-7.5
"12","QQ",1930,-14.7
"12","RR",1930,-11.1
"12","SS",1930,-10.1
"12","AA",1930,-13.7
"12","XX",1930,-14.7
"12","YY",1930,-17.3
"12","ZZ",1930,-14.1
"12","TT",1930,-8.7
"12","UU",1930,-10.3
"12","VV",1930,-9.3
"12","WW",1930,-8.5
"12","PP",1930,-15.6
"12","0N",1930,-8.5
"12","05",1931,-16.8
"12","06",1931,-16.6
"12","07",1931,-16.7
"12","08",1931,-16.9
"12","09",1931,-16.6
"12","10",1931,-16.9
"12","0A",1931,-17
"12","0B",1931,-17.1
"12","0C",1931,-14.9
"12","0D",1931,-16.9
"12","0E",1931,-14.8
"12","0F",1931,-17
"12","0G",1931,-17.8
"12","0H",1931,-16.9
"12","0L",1931,-13.2
"12","0Q",1931,-14.2
"12","0R",1931,-15.4
"12","0S",1931,-15.7
"12","0T",1931,-14.3
"12","0U",1931,-15
"12","0V",1931,-15.5
"12","0W",1931,-13.1
"12","0X",1931,-12.8
"12","0Y",1931,-13.9
"12","0Z",1931,-13.8
"12","BB",1931,-17.7
"12","CC",1931,-15.5
"12","DD",1931,-18.4
"12","EE",1931,-18.9
"12","FF",1931,-18
"12","GG",1931,-21.2
"12","HH",1931,-20.7
"12","II",1931,-20.1
"12","JJ",1931,-19.4
"12","KK",1931,-19
"12","MM",1931,-12.8
"12","NN",1931,-13.5
"12","QQ",1931,-20.4
"12","RR",1931,-18
"12","SS",1931,-16.9
"12","AA",1931,-17.8
"12","XX",1931,-19.2
"12","YY",1931,-21.7
"12","ZZ",1931,-18.3
"12","TT",1931,-13.6
"12","UU",1931,-15.6
"12","VV",1931,-14.4
"12","WW",1931,-13.6
"12","PP",1931,-21.1
"12","0N",1931,-13.2
"12","05",1932,-19.9
"12","06",1932,-19.4
"12","07",1932,-19.4
"12","08",1932,-19.6
"12","09",1932,-19.3
"12","10",1932,-19.6
"12","0A",1932,-19.7
"12","0B",1932,-19.9
"12","0C",1932,-19
"12","0D",1932,-20.6
"12","0E",1932,-18.9
"12","0F",1932,-19.7
"12","0G",1932,-20.7
"12","0H",1932,-19.7
"12","0L",1932,-15.7
"12","0Q",1932,-17.5
"12","0R",1932,-20.4
"12","0S",1932,-20.4
"12","0T",1932,-18.8
"12","0U",1932,-19.6
"12","0V",1932,-20
"12","0W",1932,-16.5
"12","0X",1932,-16.2
"12","0Y",1932,-17.1
"12","0Z",1932,-16.4
"12","BB",1932,-21.7
"12","CC",1932,-19.5
"12","DD",1932,-22.6
"12","EE",1932,-23.1
"12","FF",1932,-22
"12","GG",1932,-25.9
"12","HH",1932,-25.3
"12","II",1932,-24.4
"12","JJ",1932,-23.7
"12","KK",1932,-23.5
"12","MM",1932,-15.5
"12","NN",1932,-16.5
"12","QQ",1932,-24.6
"12","RR",1932,-22.5
"12","SS",1932,-21.3
"12","AA",1932,-20.8
"12","XX",1932,-21.7
"12","YY",1932,-24.6
"12","ZZ",1932,-21.1
"12","TT",1932,-16
"12","UU",1932,-17.8
"12","VV",1932,-16.7
"12","WW",1932,-15.6
"12","PP",1932,-25.9
"12","0N",1932,-15.7
"12","05",1933,-30.4
"12","06",1933,-29.1
"12","07",1933,-29.1
"12","08",1933,-29.2
"12","09",1933,-29
"12","10",1933,-29.4
"12","0A",1933,-29.4
"12","0B",1933,-29.5
"12","0C",1933,-29.6
"12","0D",1933,-31.6
"12","0E",1933,-29.6
"12","0F",1933,-29.5
"12","0G",1933,-30.6
"12","0H",1933,-29.4
"12","0L",1933,-24.1
"12","0Q",1933,-26.3
"12","0R",1933,-32.6
"12","0S",1933,-31.8
"12","0T",1933,-31.1
"12","0U",1933,-31.8
"12","0V",1933,-32.2
"12","0W",1933,-25.8
"12","0X",1933,-25.5
"12","0Y",1933,-28.7
"12","0Z",1933,-24.3
"12","BB",1933,-33.2
"12","CC",1933,-30.5
"12","DD",1933,-34.2
"12","EE",1933,-34.7
"12","FF",1933,-33.7
"12","GG",1933,-36.7
"12","HH",1933,-36.4
"12","II",1933,-35.5
"12","JJ",1933,-35
"12","KK",1933,-35.1
"12","MM",1933,-24.8
"12","NN",1933,-25
"12","QQ",1933,-35.8
"12","RR",1933,-34.4
"12","SS",1933,-33.3
"12","AA",1933,-30.8
"12","XX",1933,-32.1
"12","YY",1933,-35.2
"12","ZZ",1933,-31.2
"12","TT",1933,-23.2
"12","UU",1933,-24.2
"12","VV",1933,-23.4
"12","WW",1933,-22
"12","PP",1933,-36.6
"12","0N",1933,-23.8
"12","05",1934,-20.7
"12","06",1934,-20.4
"12","07",1934,-20.4
"12","08",1934,-20.5
"12","09",1934,-20.4
"12","10",1934,-20.6
"12","0A",1934,-20.6
"12","0B",1934,-20.7
"12","0C",1934,-19.9
"12","0D",1934,-21.5
"12","0E",1934,-19.7
"12","0F",1934,-20.6
"12","0G",1934,-21.5
"12","0H",1934,-20.6
"12","0L",1934,-16.4
"12","0Q",1934,-18.1
"12","0R",1934,-20.3
"12","0S",1934,-20.1
"12","0T",1934,-18.7
"12","0U",1934,-19.6
"12","0V",1934,-19.9
"12","0W",1934,-17.1
"12","0X",1934,-16.8
"12","0Y",1934,-18.1
"12","0Z",1934,-16.8
"12","BB",1934,-22.3
"12","CC",1934,-20
"12","DD",1934,-22.9
"12","EE",1934,-23.2
"12","FF",1934,-22.6
"12","GG",1934,-24.1
"12","HH",1934,-23.8
"12","II",1934,-23.7
"12","JJ",1934,-23.2
"12","KK",1934,-22.8
"12","MM",1934,-16.4
"12","NN",1934,-17
"12","QQ",1934,-23.9
"12","RR",1934,-22.4
"12","SS",1934,-21.6
"12","AA",1934,-21.5
"12","XX",1934,-21.9
"12","YY",1934,-24.8
"12","ZZ",1934,-21.5
"12","TT",1934,-16
"12","UU",1934,-17.1
"12","VV",1934,-16.3
"12","WW",1934,-15.1
"12","PP",1934,-24
"12","0N",1934,-16.2
"12","05",1935,-17.4
"12","06",1935,-17.4
"12","07",1935,-17.4
"12","08",1935,-17.4
"12","09",1935,-17.4
"12","10",1935,-17.5
"12","0A",1935,-17.6
"12","0B",1935,-17.6
"12","0C",1935,-16.2
"12","0D",1935,-17.7
"12","0E",1935,-15.9
"12","0F",1935,-17.6
"12","0G",1935,-18.3
"12","0H",1935,-17.6
"12","0L",1935,-10.4
"12","0Q",1935,-14
"12","0R",1935,-15.3
"12","0S",1935,-15.2
"12","0T",1935,-13.5
"12","0U",1935,-15
"12","0V",1935,-14.7
"12","0W",1935,-12.9
"12","0X",1935,-12.7
"12","0Y",1935,-12.6
"12","0Z",1935,-13.2
"12","BB",1935,-18.3
"12","CC",1935,-15.8
"12","DD",1935,-19
"12","EE",1935,-19.3
"12","FF",1935,-18.6
"12","GG",1935,-23.1
"12","HH",1935,-22.3
"12","II",1935,-21.6
"12","JJ",1935,-20.8
"12","KK",1935,-20.2
"12","MM",1935,-11.4
"12","NN",1935,-12.6
"12","QQ",1935,-21.8
"12","RR",1935,-18.8
"12","SS",1935,-17.2
"12","AA",1935,-18.4
"12","XX",1935,-19.1
"12","YY",1935,-21.8
"12","ZZ",1935,-18.7
"12","TT",1935,-12.7
"12","UU",1935,-14.1
"12","VV",1935,-13.1
"12","WW",1935,-12.2
"12","PP",1935,-23.1
"12","0N",1935,-12.2
"12","05",1936,-19.6
"12","06",1936,-20
"12","07",1936,-20
"12","08",1936,-20.2
"12","09",1936,-19.9
"12","10",1936,-20.2
"12","0A",1936,-20.3
"12","0B",1936,-20.4
"12","0C",1936,-18.6
"12","0D",1936,-20.7
"12","0E",1936,-18.6
"12","0F",1936,-20.3
"12","0G",1936,-21.1
"12","0H",1936,-20.2
"12","0L",1936,-16
"12","0Q",1936,-16.7
"12","0R",1936,-20.8
"12","0S",1936,-20.5
"12","0T",1936,-19.2
"12","0U",1936,-20.1
"12","0V",1936,-20.4
"12","0W",1936,-15.8
"12","0X",1936,-15.5
"12","0Y",1936,-17
"12","0Z",1936,-16.6
"12","BB",1936,-21.9
"12","CC",1936,-19.4
"12","DD",1936,-23.1
"12","EE",1936,-23.5
"12","FF",1936,-22.4
"12","GG",1936,-26.7
"12","HH",1936,-26.1
"12","II",1936,-25
"12","JJ",1936,-24.1
"12","KK",1936,-24.3
"12","MM",1936,-15.5
"12","NN",1936,-16.2
"12","QQ",1936,-25.2
"12","RR",1936,-23.3
"12","SS",1936,-22.1
"12","AA",1936,-21.1
"12","XX",1936,-22
"12","YY",1936,-25
"12","ZZ",1936,-21.4
"12","TT",1936,-16.7
"12","UU",1936,-18.7
"12","VV",1936,-17.6
"12","WW",1936,-16.7
"12","PP",1936,-26.7
"12","0N",1936,-16.2
"12","05",1937,-22
"12","06",1937,-22.4
"12","07",1937,-22.4
"12","08",1937,-22.6
"12","09",1937,-22.3
"12","10",1937,-22.6
"12","0A",1937,-22.7
"12","0B",1937,-22.9
"12","0C",1937,-20.9
"12","0D",1937,-22.6
"12","0E",1937,-20.7
"12","0F",1937,-22.6
"12","0G",1937,-23.5
"12","0H",1937,-22.5
"12","0L",1937,-16.7
"12","0Q",1937,-18.9
"12","0R",1937,-22.7
"12","0S",1937,-22.5
"12","0T",1937,-20.7
"12","0U",1937,-22.1
"12","0V",1937,-21.8
"12","0W",1937,-17.8
"12","0X",1937,-17.6
"12","0Y",1937,-18.5
"12","0Z",1937,-17.9
"12","BB",1937,-23.5
"12","CC",1937,-21.1
"12","DD",1937,-24.7
"12","EE",1937,-24.8
"12","FF",1937,-24
"12","GG",1937,-27.9
"12","HH",1937,-27.3
"12","II",1937,-25.9
"12","JJ",1937,-25.3
"12","KK",1937,-25.6
"12","MM",1937,-16.9
"12","NN",1937,-17.7
"12","QQ",1937,-26.2
"12","RR",1937,-24.7
"12","SS",1937,-23.8
"12","AA",1937,-23.3
"12","XX",1937,-24.1
"12","YY",1937,-26.7
"12","ZZ",1937,-23.5
"12","TT",1937,-17.3
"12","UU",1937,-18.8
"12","VV",1937,-17.8
"12","WW",1937,-16.9
"12","PP",1937,-27.7
"12","0N",1937,-17.2
"12","05",1938,-17.6
"12","06",1938,-17.7
"12","07",1938,-17.7
"12","08",1938,-17.9
"12","09",1938,-17.6
"12","10",1938,-17.9
"12","0A",1938,-18
"12","0B",1938,-18.1
"12","0C",1938,-16.3
"12","0D",1938,-18.1
"12","0E",1938,-16.1
"12","0F",1938,-18
"12","0G",1938,-18.9
"12","0H",1938,-18
"12","0L",1938,-12.9
"12","0Q",1938,-14.3
"12","0R",1938,-15.8
"12","0S",1938,-16
"12","0T",1938,-14.2
"12","0U",1938,-15.3
"12","0V",1938,-15.4
"12","0W",1938,-13.3
"12","0X",1938,-13
"12","0Y",1938,-13.5
"12","0Z",1938,-13.7
"12","BB",1938,-18.7
"12","CC",1938,-16.4
"12","DD",1938,-19.4
"12","EE",1938,-19.4
"12","FF",1938,-19
"12","GG",1938,-21.7
"12","HH",1938,-21.2
"12","II",1938,-20
"12","JJ",1938,-19.4
"12","KK",1938,-19.6
"12","MM",1938,-12.3
"12","NN",1938,-13.3
"12","QQ",1938,-20.2
"12","RR",1938,-18.6
"12","SS",1938,-17.4
"12","AA",1938,-18.7
"12","XX",1938,-18.9
"12","YY",1938,-21.4
"12","ZZ",1938,-18.7
"12","TT",1938,-13.7
"12","UU",1938,-15.9
"12","VV",1938,-14.7
"12","WW",1938,-14
"12","PP",1938,-21.7
"12","0N",1938,-12.9
"12","05",1939,-10.9
"12","06",1939,-11
"12","07",1939,-11
"12","08",1939,-11.2
"12","09",1939,-11
"12","10",1939,-11.2
"12","0A",1939,-11.3
"12","0B",1939,-11.4
"12","0C",1939,-9.6
"12","0D",1939,-11.4
"12","0E",1939,-9.5
"12","0F",1939,-11.3
"12","0G",1939,-12.2
"12","0H",1939,-11.3
"12","0L",1939,-7.5
"12","0Q",1939,-7.9
"12","0R",1939,-10.8
"12","0S",1939,-11.3
"12","0T",1939,-9.2
"12","0U",1939,-10.2
"12","0V",1939,-10.3
"12","0W",1939,-6.9
"12","0X",1939,-6.7
"12","0Y",1939,-8.1
"12","0Z",1939,-7.3
"12","BB",1939,-12.3
"12","CC",1939,-10.1
"12","DD",1939,-13.6
"12","EE",1939,-14
"12","FF",1939,-12.8
"12","GG",1939,-17.4
"12","HH",1939,-16.9
"12","II",1939,-15.2
"12","JJ",1939,-14.2
"12","KK",1939,-14.9
"12","MM",1939,-6.6
"12","NN",1939,-7
"12","QQ",1939,-15.4
"12","RR",1939,-13.7
"12","SS",1939,-12.5
"12","AA",1939,-12.2
"12","XX",1939,-12.7
"12","YY",1939,-15.4
"12","ZZ",1939,-12.3
"12","TT",1939,-7.6
"12","UU",1939,-10
"12","VV",1939,-8.7
"12","WW",1939,-8
"12","PP",1939,-17.5
"12","0N",1939,-6.5
"12","05",1940,-17.1
"12","06",1940,-17.5
"12","07",1940,-17.5
"12","08",1940,-17.5
"12","09",1940,-17.4
"12","10",1940,-17.6
"12","0A",1940,-17.7
"12","0B",1940,-17.6
"12","0C",1940,-15.9
"12","0D",1940,-17.4
"12","0E",1940,-15.7
"12","0F",1940,-17.7
"12","0G",1940,-18.4
"12","0H",1940,-17.6
"12","0L",1940,-12
"12","0Q",1940,-13.8
"12","0R",1940,-17
"12","0S",1940,-17
"12","0T",1940,-15
"12","0U",1940,-16.4
"12","0V",1940,-16.1
"12","0W",1940,-12.8
"12","0X",1940,-12.5
"12","0Y",1940,-12.9
"12","0Z",1940,-12.8
"12","BB",1940,-18.5
"12","CC",1940,-16.1
"12","DD",1940,-19.6
"12","EE",1940,-19.8
"12","FF",1940,-19
"12","GG",1940,-22.6
"12","HH",1940,-22.1
"12","II",1940,-20.9
"12","JJ",1940,-20.5
"12","KK",1940,-20.4
"12","MM",1940,-11.9
"12","NN",1940,-12.7
"12","QQ",1940,-21.1
"12","RR",1940,-19.3
"12","SS",1940,-18.3
"12","AA",1940,-18.4
"12","XX",1940,-19.1
"12","YY",1940,-21.7
"12","ZZ",1940,-18.6
"12","TT",1940,-12.5
"12","UU",1940,-14.3
"12","VV",1940,-13.2
"12","WW",1940,-12.4
"12","PP",1940,-22.5
"12","0N",1940,-12.1
"12","05",1941,-18.7
"12","06",1941,-18.7
"12","07",1941,-18.7
"12","08",1941,-18.9
"12","09",1941,-18.7
"12","10",1941,-18.9
"12","0A",1941,-19
"12","0B",1941,-19.1
"12","0C",1941,-17.6
"12","0D",1941,-19.4
"12","0E",1941,-17.5
"12","0F",1941,-19
"12","0G",1941,-19.8
"12","0H",1941,-18.9
"12","0L",1941,-14.8
"12","0Q",1941,-16.1
"12","0R",1941,-18.6
"12","0S",1941,-18.8
"12","0T",1941,-16.8
"12","0U",1941,-17.9
"12","0V",1941,-18.1
"12","0W",1941,-15.1
"12","0X",1941,-14.9
"12","0Y",1941,-16.3
"12","0Z",1941,-15.1
"12","BB",1941,-20.7
"12","CC",1941,-18.3
"12","DD",1941,-21.5
"12","EE",1941,-21.9
"12","FF",1941,-21
"12","GG",1941,-24.9
"12","HH",1941,-24.4
"12","II",1941,-23.2
"12","JJ",1941,-22.4
"12","KK",1941,-22.5
"12","MM",1941,-14.5
"12","NN",1941,-15.3
"12","QQ",1941,-23.4
"12","RR",1941,-21.2
"12","SS",1941,-20
"12","AA",1941,-19.7
"12","XX",1941,-20.5
"12","YY",1941,-23.3
"12","ZZ",1941,-19.9
"12","TT",1941,-15
"12","UU",1941,-16.8
"12","VV",1941,-15.7
"12","WW",1941,-14.7
"12","PP",1941,-24.8
"12","0N",1941,-14.8
"12","05",1942,-23
"12","06",1942,-23.5
"12","07",1942,-23.5
"12","08",1942,-23.6
"12","09",1942,-23.5
"12","10",1942,-23.6
"12","0A",1942,-23.7
"12","0B",1942,-23.8
"12","0C",1942,-22.1
"12","0D",1942,-23.7
"12","0E",1942,-21.9
"12","0F",1942,-23.7
"12","0G",1942,-24.3
"12","0H",1942,-23.6
"12","0L",1942,-18.2
"12","0Q",1942,-19.7
"12","0R",1942,-23.5
"12","0S",1942,-23.1
"12","0T",1942,-21.9
"12","0U",1942,-22.8
"12","0V",1942,-23.2
"12","0W",1942,-18.8
"12","0X",1942,-18.6
"12","0Y",1942,-20.7
"12","0Z",1942,-18.5
"12","BB",1942,-24.7
"12","CC",1942,-22.4
"12","DD",1942,-25.2
"12","EE",1942,-24.8
"12","FF",1942,-24.9
"12","GG",1942,-28.3
"12","HH",1942,-28
"12","II",1942,-25.6
"12","JJ",1942,-25.2
"12","KK",1942,-26.6
"12","MM",1942,-18.7
"12","NN",1942,-19
"12","QQ",1942,-25.7
"12","RR",1942,-25.7
"12","SS",1942,-24.7
"12","AA",1942,-23.8
"12","XX",1942,-24.1
"12","YY",1942,-26.3
"12","ZZ",1942,-23.6
"12","TT",1942,-18
"12","UU",1942,-19.3
"12","VV",1942,-18.4
"12","WW",1942,-17.3
"12","PP",1942,-28.1
"12","0N",1942,-18.2
"12","05",1943,-12.9
"12","06",1943,-13
"12","07",1943,-13
"12","08",1943,-13.1
"12","09",1943,-13
"12","10",1943,-13.1
"12","0A",1943,-13.2
"12","0B",1943,-13.3
"12","0C",1943,-11.5
"12","0D",1943,-13.3
"12","0E",1943,-11.4
"12","0F",1943,-13.2
"12","0G",1943,-14
"12","0H",1943,-13.2
"12","0L",1943,-8.3
"12","0Q",1943,-10.6
"12","0R",1943,-11
"12","0S",1943,-11
"12","0T",1943,-9.6
"12","0U",1943,-10.4
"12","0V",1943,-10.8
"12","0W",1943,-9.4
"12","0X",1943,-9.1
"12","0Y",1943,-9.2
"12","0Z",1943,-10.2
"12","BB",1943,-14
"12","CC",1943,-11.6
"12","DD",1943,-14.3
"12","EE",1943,-15
"12","FF",1943,-14.1
"12","GG",1943,-17.3
"12","HH",1943,-16.7
"12","II",1943,-16.8
"12","JJ",1943,-16.3
"12","KK",1943,-14.6
"12","MM",1943,-8.3
"12","NN",1943,-9.5
"12","QQ",1943,-17.1
"12","RR",1943,-13.5
"12","SS",1943,-12.4
"12","AA",1943,-14.3
"12","XX",1943,-15.2
"12","YY",1943,-17.5
"12","ZZ",1943,-14.7
"12","TT",1943,-10.4
"12","UU",1943,-12.9
"12","VV",1943,-11.6
"12","WW",1943,-10.9
"12","PP",1943,-17.3
"12","0N",1943,-9.5
"12","05",1944,-17.2
"12","06",1944,-17.3
"12","07",1944,-17.3
"12","08",1944,-17.5
"12","09",1944,-17.3
"12","10",1944,-17.5
"12","0A",1944,-17.5
"12","0B",1944,-17.7
"12","0C",1944,-15.9
"12","0D",1944,-17.6
"12","0E",1944,-15.7
"12","0F",1944,-17.5
"12","0G",1944,-18.3
"12","0H",1944,-17.5
"12","0L",1944,-13.3
"12","0Q",1944,-15.7
"12","0R",1944,-14.5
"12","0S",1944,-14.5
"12","0T",1944,-14.4
"12","0U",1944,-14
"12","0V",1944,-15.6
"12","0W",1944,-14.5
"12","0X",1944,-14.3
"12","0Y",1944,-14.8
"12","0Z",1944,-14.7
"12","BB",1944,-17.8
"12","CC",1944,-16.1
"12","DD",1944,-17.1
"12","EE",1944,-17.3
"12","FF",1944,-17.5
"12","GG",1944,-18.6
"12","HH",1944,-18.2
"12","II",1944,-17.4
"12","JJ",1944,-17.1
"12","KK",1944,-17.2
"12","MM",1944,-13.6
"12","NN",1944,-14.6
"12","QQ",1944,-17.6
"12","RR",1944,-16.8
"12","SS",1944,-15.9
"12","AA",1944,-18.2
"12","XX",1944,-18.4
"12","YY",1944,-19.8
"12","ZZ",1944,-18.4
"12","TT",1944,-14.2
"12","UU",1944,-16
"12","VV",1944,-14.9
"12","WW",1944,-14
"12","PP",1944,-18.5
"12","0N",1944,-14
"12","05",1945,-20.5
"12","06",1945,-20.9
"12","07",1945,-20.9
"12","08",1945,-20.9
"12","09",1945,-20.9
"12","10",1945,-20.9
"12","0A",1945,-20.9
"12","0B",1945,-21
